[walk] <bedroom> (07:23 - 07:23) (bedroom) (other, master_bedroom_activity, wake, other, other)
[walk] <nightstand> (21:05 - 21:06) (bedroom) (work, other, other, work, living_room|computing)
[grab] <candle> (21:06 - 21:07) (bedroom) (work, other, other, work, living_room|computing)
[put] <candle> <nightstand> (21:07 - 21:08) (bedroom) (work, other, other, work, living_room|computing)
[switchoff] <lightswitch> (21:15 - 21:15) (bedroom) (work, other, other, work, living_room|computing)

[walk] <livingroom> (21:15 - 21:15) (livingroom) (other, other, other, study, living_room|computing)
[walk] <livingroom> (21:15 - 21:15) (livingroom) (other, other, other, study, living_room|computing)
[sit] <sofa> (21:15 - 21:15) (livingroom) (other, other, other, study, living_room|computing)
[grab] <cellphone> (21:15 - 21:16) (livingroom) (other, other, other, study, living_room|computing)
[lookat] <computer> (21:16 - 21:18) (livingroom) (other, other, other, study, living_room|computing)
[standup] (21:19 - 21:20) (livingroom) (other, other, other, study, living_room|computing)
[walk] <desk> (21:20 - 21:21) (livingroom) (other, other, other, study, living_room|computing)
[sit] <chair> (21:21 - 21:21) (livingroom) (other, other, other, study, living_room|computing)
[lookat] <keyboard> (21:21 - 21:23) (livingroom) (other, other, other, study, living_room|computing)
[grab] <folder> (21:23 - 21:24) (livingroom) (other, other, other, study, living_room|computing)
[put] <folder> <desk> (21:25 - 21:26) (livingroom) (other, other, other, study, living_room|computing)
[grab] <book> (21:30 - 21:30) (livingroom) (other, other, other, study, living_room|computing)
[lookat] <wallpictureframe> (21:30 - 21:31) (livingroom) (other, other, other, study, living_room|computing)
[drink] <mug> (21:31 - 21:32) (livingroom) (other, other, other, study, living_room|computing)
[put] <mug> <coffeetable> (21:32 - 21:33) (livingroom) (other, other, other, study, living_room|computing)
[standup] (21:34 - 21:34) (livingroom) (other, other, other, study, living_room|computing)
[walk] <window> (21:40 - 21:41) (livingroom) (other, other, other, study, living_room|computing)
[touch] <curtains> (21:41 - 21:42) (livingroom) (other, other, other, study, living_room|computing)
[turnleft] (21:42 - 21:43) (livingroom) (other, other, other, study, living_room|computing)
[lookat] <tv> (21:43 - 21:45) (livingroom) (other, other, other, study, living_room|computing)
[sit] <sofa> (21:46 - 21:50) (livingroom) (other, other, other, study, living_room|computing)
[lookat] <computer> (21:50 - 21:51) (livingroom) (other, other, other, study, living_room|computing)
[grab] <remotecontrol> (21:51 - 21:52) (livingroom) (other, other, other, study, living_room|computing)
[touch] <tvstand> (21:52 - 21:54) (livingroom) (other, other, other, study, living_room|computing)
[switchon] <tv> (21:54 - 21:56) (livingroom) (other, other, other, study, living_room|computing)
[switchoff] <tv> (21:58 - 21:58) (livingroom) (other, other, other, study, living_room|computing)

[walk] <bedroom> (21:58 - 21:58) (bedroom) (relax, master_bedroom_activity, sleep, other, bedroom|reading)
[walk] <bedroom> (21:58 - 21:58) (bedroom) (relax, master_bedroom_activity, sleep, other, bedroom|reading)
[sit] <bed> (21:58 - 21:59) (bedroom) (relax, master_bedroom_activity, sleep, other, bedroom|reading)
[grab] <cellphone> (21:59 - 21:59) (bedroom) (relax, master_bedroom_activity, sleep, other, bedroom|reading)
[lookat] <cellphone> (21:59 - 22:00) (bedroom) (relax, master_bedroom_activity, sleep, other, bedroom|reading)
[put] <cellphone> <nightstand> (22:00 - 22:01) (bedroom) (relax, master_bedroom_activity, sleep, other, bedroom|reading)
[walk] <closet> (22:01 - 22:02) (bedroom) (relax, master_bedroom_activity, sleep, other, bedroom|reading)
[grab] <book> (22:02 - 22:03) (bedroom) (relax, master_bedroom_activity, sleep, other, bedroom|reading)
[sit] <bed> (22:03 - 22:05) (bedroom) (relax, master_bedroom_activity, sleep, other, bedroom|reading)
[lookat] <book> (22:05 - 22:06) (bedroom) (relax, master_bedroom_activity, sleep, other, bedroom|reading)
[drink] <mug> (22:06 - 22:07) (bedroom) (relax, master_bedroom_activity, sleep, other, bedroom|reading)
[put] <mug> <nightstand> (22:07 - 22:08) (bedroom) (relax, master_bedroom_activity, sleep, other, bedroom|reading)
[turnleft] (22:08 - 22:08) (bedroom) (relax, master_bedroom_activity, sleep, other, bedroom|reading)
[touch] <pillow> (22:08 - 22:09) (bedroom) (relax, master_bedroom_activity, sleep, other, bedroom|reading)
[sit] <chair> (22:15 - 22:16) (bedroom) (relax, master_bedroom_activity, sleep, other, bedroom|reading)
[grab] <computer> (22:16 - 22:17) (bedroom) (relax, master_bedroom_activity, sleep, other, bedroom|reading)
[switchon] <ceilinglamp> (22:17 - 22:18) (bedroom) (relax, master_bedroom_activity, sleep, other, bedroom|reading)
[lookat] <candle> (22:18 - 22:19) (bedroom) (relax, master_bedroom_activity, sleep, other, bedroom|reading)
[grab] <radio> (22:19 - 22:25) (bedroom) (relax, master_bedroom_activity, sleep, other, bedroom|reading)
[switchon] <radio> (22:25 - 22:26) (bedroom) (relax, master_bedroom_activity, sleep, other, bedroom|reading)
[sit] <bed> (22:26 - 22:27) (bedroom) (relax, master_bedroom_activity, sleep, other, bedroom|reading)
[turnright] (22:27 - 22:27) (bedroom) (relax, master_bedroom_activity, sleep, other, bedroom|reading)
[grab] <cupcake> (22:27 - 22:28) (bedroom) (relax, master_bedroom_activity, sleep, other, bedroom|reading)
[drink] <wineglass> (22:28 - 22:34) (bedroom) (relax, master_bedroom_activity, sleep, other, bedroom|reading)
[switchoff] <radio> (22:35 - 22:35) (bedroom) (relax, master_bedroom_activity, sleep, other, bedroom|reading)

[walk] <bedroom> (22:35 - 22:35) (bedroom) (relax, read, other, other, bedroom|reading)
[walk] <bedroom> (22:35 - 22:35) (bedroom) (relax, read, other, other, bedroom|reading)
[sit] <chair> (22:35 - 22:37) (bedroom) (relax, read, other, other, bedroom|reading)
[grab] <book> (22:37 - 22:38) (bedroom) (relax, read, other, other, bedroom|reading)
[lookat] <book> (22:38 - 22:40) (bedroom) (relax, read, other, other, bedroom|reading)
[turnleft] (22:40 - 22:40) (bedroom) (relax, read, other, other, bedroom|reading)
[drink] <mug> (22:40 - 22:45) (bedroom) (relax, read, other, other, bedroom|reading)
[put] <mug> <nightstand> (22:45 - 22:46) (bedroom) (relax, read, other, other, bedroom|reading)
[grab] <book> (22:46 - 22:48) (bedroom) (relax, read, other, other, bedroom|reading)
[sit] <bed> (22:48 - 22:50) (bedroom) (relax, read, other, other, bedroom|reading)
[lookat] <book> (22:50 - 22:50) (bedroom) (relax, read, other, other, bedroom|reading)
[turnright] (22:50 - 22:50) (bedroom) (relax, read, other, other, bedroom|reading)
[grab] <candle> (22:50 - 22:52) (bedroom) (relax, read, other, other, bedroom|reading)
[put] <candle> <tablelamp> (22:52 - 22:53) (bedroom) (relax, read, other, other, bedroom|reading)
[drink] <mug> (22:53 - 23:01) (bedroom) (relax, read, other, other, bedroom|reading)
[put] <mug> <nightstand> (23:01 - 23:02) (bedroom) (relax, read, other, other, bedroom|reading)
[grab] <book> (23:02 - 23:03) (bedroom) (relax, read, other, other, bedroom|reading)
[sit] <chair> (23:03 - 23:05) (bedroom) (relax, read, other, other, bedroom|reading)
[lookat] <book> (23:05 - 23:12) (bedroom) (relax, read, other, other, bedroom|reading)
[standup] (23:12 - 23:13) (bedroom) (relax, read, other, other, bedroom|reading)
[put] <book> <bookshelf> (23:13 - 23:15) (bedroom) (relax, read, other, other, bedroom|reading)
[walk] <bed> (23:15 - 23:18) (bedroom) (relax, read, other, other, bedroom|reading)
[grab] <pillow> (23:18 - 23:20) (bedroom) (relax, read, other, other, bedroom|reading)
[put] <pillow> <bed> (23:20 - 23:21) (bedroom) (relax, read, other, other, bedroom|reading)
[switchon] <ceilinglamp> (23:21 - 23:24) (bedroom) (relax, read, other, other, bedroom|reading)

[walk] <bathroom> (23:24 - 23:24) (bathroom) (bed_to_toilet, bed_to_toilet, bed_to_toilet, personal_hygiene, toilet|using_the_toilet)
[walk] <bathroom> (23:24 - 23:24) (bathroom) (bed_to_toilet, bed_to_toilet, bed_to_toilet, personal_hygiene, toilet|using_the_toilet)
[open] <door> (23:24 - 23:24) (bathroom) (bed_to_toilet, bed_to_toilet, bed_to_toilet, personal_hygiene, toilet|using_the_toilet)
[walkforward] (23:24 - 23:25) (bathroom) (bed_to_toilet, bed_to_toilet, bed_to_toilet, personal_hygiene, toilet|using_the_toilet)
[sit] <toilet> (23:25 - 23:25) (bathroom) (bed_to_toilet, bed_to_toilet, bed_to_toilet, personal_hygiene, toilet|using_the_toilet)
[standup] (23:26 - 23:26) (bathroom) (bed_to_toilet, bed_to_toilet, bed_to_toilet, personal_hygiene, toilet|using_the_toilet)
[walk] <bathroomcounter> (23:26 - 23:27) (bathroom) (bed_to_toilet, bed_to_toilet, bed_to_toilet, personal_hygiene, toilet|using_the_toilet)
[grab] <toilet> (23:27 - 23:28) (bathroom) (bed_to_toilet, bed_to_toilet, bed_to_toilet, personal_hygiene, toilet|using_the_toilet)
[touch] <barsoap> (23:28 - 23:29) (bathroom) (bed_to_toilet, bed_to_toilet, bed_to_toilet, personal_hygiene, toilet|using_the_toilet)
[touch] <faucet> (23:29 - 23:30) (bathroom) (bed_to_toilet, bed_to_toilet, bed_to_toilet, personal_hygiene, toilet|using_the_toilet)
[switchoff] <lightswitch> (23:30 - 23:30) (bathroom) (bed_to_toilet, bed_to_toilet, bed_to_toilet, personal_hygiene, toilet|using_the_toilet)

[walk] <bathroom> (23:30 - 23:30) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)
[walk] <bathroom> (23:30 - 23:30) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)
[switchon] <lightswitch> (23:30 - 23:30) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)
[walk] <bathroomcounter> (23:30 - 23:31) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)
[grab] <toothbrush> (23:31 - 23:31) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)
[lookat] <toothpaste> (23:31 - 23:33) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)
[grab] <toothpaste> (23:33 - 23:33) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)
[put] <toothpaste> <toothbrush> (23:33 - 23:34) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)
[drink] <waterglass> (23:34 - 23:35) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)
[put] <waterglass> <bathroomcounter> (23:35 - 23:36) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)
[switchoff] <lightswitch> (23:36 - 23:36) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)
[walk] <toothbrush> (23:36 - 23:36) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)
[touch] <toothbrush> (23:36 - 23:39) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)
[put] <toothbrush> <bathroomcounter> (23:39 - 23:40) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)
[lookat] <towel> (23:40 - 23:41) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)
[grab] <towel> (23:41 - 23:41) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)
[put] <towel> <towelrack> (23:41 - 23:42) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)

[walk] <bedroom> (23:42 - 23:42) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|napping)
[walk] <bed> (23:42 - 23:42) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|napping)
[sit] <bed> (23:42 - 23:43) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|napping)
[grab] <pillow> (23:43 - 23:43) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|napping)
[put] <pillow> <bed> (23:43 - 23:44) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|napping)
[standup] (23:44 - 23:45) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|napping)
[walk] <doorjamb> (23:45 - 23:46) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|napping)
[turnleft] (23:46 - 23:46) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|napping)
[walk] <window> (23:46 - 23:48) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|napping)
[close] <curtains> (23:48 - 23:49) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|napping)
[walk] <bed> (23:49 - 23:50) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|napping)
[sit] <bed> (23:50 - 23:50) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|napping)
[] (sleeping, sleep, sleep, sleep, bedroom|napping)
[switchoff] <ceilinglamp> (00:01 - 00:02) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|napping)
[sit] <bed> (00:02 - 01:00) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|napping)
[] (sleeping, sleep, sleep, sleep, bedroom|napping)
[] (sleeping, sleep, sleep, sleep, bedroom|napping)
[] (sleeping, sleep, sleep, sleep, bedroom|napping)
[] (sleeping, sleep, sleep, sleep, bedroom|napping)
[] (sleeping, sleep, sleep, sleep, bedroom|napping)
[] (sleeping, sleep, sleep, sleep, bedroom|napping)
[turnright] (06:01 - 06:01) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|napping)
[open] <window> (06:01 - 06:02) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|napping)
[walk] <bed> (06:02 - 06:10) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|napping)
[sit] <bed> (06:10 - 06:15) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|napping)
[grab] <cellphone> (06:15 - 06:20) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|napping)
[lookat] <cellphone> (06:20 - 06:30) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|napping)
[standup] (06:30 - 06:32) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|napping)
[walk] <doorjamb> (06:32 - 06:35) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|napping)
[turnleft] (06:35 - 06:38) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|napping)
[walk] <closet> (06:38 - 06:40) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|napping)
[grab] <clothesshirt> (06:40 - 06:41) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|napping)
[put] <clothesshirt> <chair> (06:41 - 06:42) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|napping)

