[walk] <bedroom> (06:43 - 06:43) (bedroom) (other, master_bedroom_activity, wake, other, other)
[sit] <bed> (21:50 - 21:50) (bedroom) (relax, read, other, other, bedroom|reading)
[turnleft] (21:50 - 21:50) (bedroom) (relax, read, other, other, bedroom|reading)
[drink] <mug> (21:50 - 21:51) (bedroom) (relax, read, other, other, bedroom|reading)
[put] <mug> <nightstand> (21:51 - 21:52) (bedroom) (relax, read, other, other, bedroom|reading)
[open] <curtains> (21:52 - 21:53) (bedroom) (relax, read, other, other, bedroom|reading)
[sit] <bed> (22:00 - 22:00) (bedroom) (relax, read, other, other, bedroom|reading)
[lookat] <book> (22:00 - 22:01) (bedroom) (relax, read, other, other, bedroom|reading)
[turnright] (22:01 - 22:01) (bedroom) (relax, read, other, other, bedroom|reading)
[grab] <cupcake> (22:01 - 22:02) (bedroom) (relax, read, other, other, bedroom|reading)
[put] <cupcake> <coffeetable> (22:02 - 22:10) (bedroom) (relax, read, other, other, bedroom|reading)

[walk] <bedroom> (22:10 - 22:10) (bedroom) (relax, meditate, sleep, sleep, bedroom|reading)
[walk] <bed> (22:10 - 22:10) (bedroom) (relax, meditate, sleep, sleep, bedroom|reading)
[sit] <bed> (22:10 - 22:11) (bedroom) (relax, meditate, sleep, sleep, bedroom|reading)
[grab] <pillow> (22:11 - 22:12) (bedroom) (relax, meditate, sleep, sleep, bedroom|reading)
[lookat] <ceilinglamp> (22:12 - 22:13) (bedroom) (relax, meditate, sleep, sleep, bedroom|reading)
[switchon] <ceilinglamp> (22:13 - 22:15) (bedroom) (relax, meditate, sleep, sleep, bedroom|reading)
[sit] <bed> (22:15 - 22:15) (bedroom) (relax, meditate, sleep, sleep, bedroom|reading)
[grab] <book> (22:15 - 22:16) (bedroom) (relax, meditate, sleep, sleep, bedroom|reading)
[lookat] <book> (22:16 - 22:17) (bedroom) (relax, meditate, sleep, sleep, bedroom|reading)
[open] <book> (22:17 - 22:18) (bedroom) (relax, meditate, sleep, sleep, bedroom|reading)
[touch] <book> (22:18 - 22:20) (bedroom) (relax, meditate, sleep, sleep, bedroom|reading)
[standup] (22:20 - 22:20) (bedroom) (relax, meditate, sleep, sleep, bedroom|reading)
[walk] <nightstand> (22:20 - 22:21) (bedroom) (relax, meditate, sleep, sleep, bedroom|reading)
[grab] <mug> (22:21 - 22:22) (bedroom) (relax, meditate, sleep, sleep, bedroom|reading)
[drink] <mug> (22:22 - 22:24) (bedroom) (relax, meditate, sleep, sleep, bedroom|reading)
[put] <mug> <nightstand> (22:24 - 22:25) (bedroom) (relax, meditate, sleep, sleep, bedroom|reading)
[walk] <bed> (22:25 - 22:26) (bedroom) (relax, meditate, sleep, sleep, bedroom|reading)
[sit] <bed> (22:26 - 22:27) (bedroom) (relax, meditate, sleep, sleep, bedroom|reading)
[grab] <candle> (22:27 - 22:28) (bedroom) (relax, meditate, sleep, sleep, bedroom|reading)
[switchon] <candle> (22:28 - 22:30) (bedroom) (relax, meditate, sleep, sleep, bedroom|reading)
[sit] <bed> (22:30 - 22:35) (bedroom) (relax, meditate, sleep, sleep, bedroom|reading)

[walk] <bathroom> (22:35 - 22:35) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)
[walk] <bathroom> (22:35 - 22:35) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)
[switchon] <lightswitch> (22:35 - 22:35) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)
[walk] <bathroomcounter> (22:35 - 22:36) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)
[grab] <toothbrush> (22:36 - 22:36) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)
[lookat] <toothpaste> (22:36 - 22:37) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)
[grab] <toothpaste> (22:37 - 22:37) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)
[put] <toothpaste> <toothbrush> (22:37 - 22:38) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)
[touch] <faucet> (22:38 - 22:39) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)
[drink] <waterglass> (22:39 - 22:40) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)
[switchoff] <lightswitch> (22:41 - 22:41) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)

[walk] <bedroom> (22:41 - 22:41) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|reading)
[walk] <bed> (22:41 - 22:41) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|reading)
[sit] <bed> (22:41 - 22:42) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|reading)
[grab] <pillow> (22:42 - 22:42) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|reading)
[put] <pillow> <bed> (22:42 - 22:43) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|reading)
[switchoff] <ceilinglamp> (22:44 - 22:45) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|reading)
[] (sleeping, sleep, sleep, sleep, bedroom|reading)
[close] <curtains> (22:45 - 22:46) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|reading)
[lookat] <wallpictureframe> (22:46 - 22:47) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|reading)
[touch] <bed> (22:47 - 22:48) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|reading)
[walkforward] (22:48 - 22:50) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|reading)
[drink] <wineglass> (22:50 - 22:51) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|reading)
[put] <wineglass> <nightstand> (22:51 - 22:52) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|reading)
[grab] <book> (22:52 - 22:53) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|reading)
[sit] <bed> (22:53 - 22:54) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|reading)
[lookat] <book> (22:54 - 23:00) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|reading)
[] (sleeping, sleep, sleep, sleep, bedroom|reading)
[switchoff] <ceilinglamp> (23:00 - 23:01) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|reading)
[turnleft] (23:01 - 23:10) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|reading)
[turnright] (23:10 - 23:20) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|reading)
[walk] <bed> (23:20 - 23:30) (bedroom) (sleeping, sleep, sleep, sleep, bedroom|reading)
[] (sleeping, sleep, sleep, sleep, bedroom|reading)

