[walk] <bedroom> (08:22 - 08:22) (bedroom) (other, master_bedroom_activity, wake, other, other)
[put] <folder> <desk> (17:02 - 17:03) (livingroom) (work, other, other, work, living_room|computing)
[grab] <mouse> (17:03 - 17:04) (livingroom) (work, other, other, work, living_room|computing)
[grab] <paper> (17:15 - 17:15) (livingroom) (work, other, other, work, living_room|computing)
[lookat] <wallpictureframe> (17:15 - 17:16) (livingroom) (work, other, other, work, living_room|computing)
[put] <paper> <coffeetable> (17:16 - 17:17) (livingroom) (work, other, other, work, living_room|computing)
[turnleft] (17:17 - 17:17) (livingroom) (work, other, other, work, living_room|computing)
[walk] <sofa> (17:17 - 17:30) (livingroom) (work, other, other, work, living_room|computing)
[sit] <sofa> (17:30 - 17:30) (livingroom) (work, other, other, work, living_room|computing)
[grab] <plum> (17:30 - 17:31) (livingroom) (work, other, other, work, living_room|computing)
[drink] <mug> (17:31 - 17:32) (livingroom) (work, other, other, work, living_room|computing)
[put] <mug> <coffeetable> (17:32 - 17:33) (livingroom) (work, other, other, work, living_room|computing)
[lookat] <computer> (17:33 - 17:45) (livingroom) (work, other, other, work, living_room|computing)
[walk] <desk> (17:45 - 17:45) (livingroom) (work, other, other, work, living_room|computing)
[grab] <keyboard> (17:45 - 17:46) (livingroom) (work, other, other, work, living_room|computing)
[put] <keyboard> <desk> (17:46 - 17:46) (livingroom) (work, other, other, work, living_room|computing)
[walkforward] (17:46 - 17:50) (livingroom) (work, other, other, work, living_room|computing)
[sit] <chair> (17:50 - 18:05) (livingroom) (work, other, other, work, living_room|computing)

[walk] <bathroom> (19:00 - 19:00) (bathroom) (bed_to_toilet, master_bathroom, bed_to_toilet, personal_hygiene, toilet|using_the_toilet)
[walk] <bathroom> (19:00 - 19:00) (bathroom) (bed_to_toilet, master_bathroom, bed_to_toilet, personal_hygiene, toilet|using_the_toilet)
[touch] <door> (19:00 - 19:01) (bathroom) (bed_to_toilet, master_bathroom, bed_to_toilet, personal_hygiene, toilet|using_the_toilet)
[open] <toilet> (19:01 - 19:01) (bathroom) (bed_to_toilet, master_bathroom, bed_to_toilet, personal_hygiene, toilet|using_the_toilet)
[sit] <toilet> (19:01 - 19:02) (bathroom) (bed_to_toilet, master_bathroom, bed_to_toilet, personal_hygiene, toilet|using_the_toilet)
[standup] (19:02 - 19:02) (bathroom) (bed_to_toilet, master_bathroom, bed_to_toilet, personal_hygiene, toilet|using_the_toilet)
[close] <toilet> (19:02 - 19:03) (bathroom) (bed_to_toilet, master_bathroom, bed_to_toilet, personal_hygiene, toilet|using_the_toilet)
[walk] <bathroomcounter> (19:03 - 19:03) (bathroom) (bed_to_toilet, master_bathroom, bed_to_toilet, personal_hygiene, toilet|using_the_toilet)
[grab] <barsoap> (19:03 - 19:04) (bathroom) (bed_to_toilet, master_bathroom, bed_to_toilet, personal_hygiene, toilet|using_the_toilet)
[touch] <barsoap> (19:04 - 19:04) (bathroom) (bed_to_toilet, master_bathroom, bed_to_toilet, personal_hygiene, toilet|using_the_toilet)
[grab] <towel> (19:04 - 19:05) (bathroom) (bed_to_toilet, master_bathroom, bed_to_toilet, personal_hygiene, toilet|using_the_toilet)
[put] <towel> <towelrack> (19:05 - 19:05) (bathroom) (bed_to_toilet, master_bathroom, bed_to_toilet, personal_hygiene, toilet|using_the_toilet)
[switchoff] <lightswitch> (19:06 - 19:06) (bathroom) (bed_to_toilet, master_bathroom, bed_to_toilet, personal_hygiene, toilet|using_the_toilet)

[walk] <kitchen> (19:06 - 19:06) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)
[walk] <kitchen> (19:06 - 19:06) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)
[switchon] <lightswitch> (19:06 - 19:06) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)
[walk] <kitchencounter> (19:06 - 19:07) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)
[grab] <salmon> (19:07 - 19:08) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)
[grab] <bellpepper> (19:08 - 19:09) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)
[put] <salmon> <kitchencounter> (19:09 - 19:10) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)
[put] <bellpepper> <kitchencounter> (19:10 - 19:11) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)
[lookat] <fryingpan> (19:11 - 19:12) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)
[grab] <fryingpan> (19:12 - 19:12) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)
[put] <fryingpan> <stove> (19:12 - 19:13) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)
[switchon] <stove> (19:13 - 19:13) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)
[put] <salmon> <fryingpan> (19:13 - 19:15) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)
[put] <bellpepper> <fryingpan> (19:15 - 19:16) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)
[turnleft] (19:16 - 19:16) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)
[walk] <fridge> (19:16 - 19:17) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)
[open] <fridge> (19:17 - 19:17) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)
[grab] <breadslice> (19:17 - 19:18) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)
[close] <fridge> (19:18 - 19:18) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)
[put] <breadslice> <kitchencounter> (19:18 - 19:19) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)
[switchoff] <stove> (19:19 - 19:19) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)
[grab] <kitchencounter> (19:24 - 19:24) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)
[put] <salmon> <plate> (19:24 - 19:25) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)
[put] <bellpepper> <plate> (19:25 - 19:26) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)
[grab] <breadslice> (19:26 - 19:26) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)
[put] <breadslice> <plate> (19:26 - 19:27) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)
[walk] <kitchentable> (19:27 - 19:28) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)
[sit] <kitchentable> (19:28 - 19:28) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)
[grab] <waterglass> (19:28 - 19:29) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)
[drink] <waterglass> (19:29 - 19:30) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)
[put] <waterglass> <kitchentable> (19:30 - 19:30) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)
[grab] <cutleryfork> (19:30 - 19:31) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)
[put] <cutleryfork> <kitchentable> (19:31 - 19:31) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)
[grab] <cutleryknife> (19:31 - 19:32) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)
[put] <cutleryknife> <kitchentable> (19:32 - 19:32) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)
[grab] <chocolatesyrup> (19:32 - 19:33) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)
[put] <chocolatesyrup> <kitchentable> (19:33 - 19:34) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)
[turnright] (19:34 - 19:34) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)
[walk] <tv> (19:34 - 19:35) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)
[lookat] <tv> (19:35 - 19:37) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)
[sit] <kitchentable> (19:37 - 19:50) (kitchen) (meal_preparation, dining_rm_activity, dinner, meal_preparation, kitchen|cooking)

[walk] <livingroom> (19:50 - 19:50) (livingroom) (relax, other, other, other, other)
[sit] <sofa> (19:50 - 19:50) (livingroom) (relax, other, other, other, other)
[grab] <remotecontrol> (19:50 - 19:51) (livingroom) (relax, other, other, other, other)
[lookat] <tv> (19:51 - 19:55) (livingroom) (relax, other, other, other, other)
[switchon] <tv> (19:55 - 19:55) (livingroom) (relax, other, other, other, other)
[] (relax, other, other, other, other)
[switchoff] <tv> (20:12 - 20:12) (livingroom) (relax, other, other, other, other)
[standup] (20:12 - 20:12) (livingroom) (relax, other, other, other, other)
[walk] <coffeetable> (20:12 - 20:13) (livingroom) (relax, other, other, other, other)
[grab] <mug> (20:13 - 20:14) (livingroom) (relax, other, other, other, other)
[drink] <mug> (20:14 - 20:15) (livingroom) (relax, other, other, other, other)
[put] <mug> <coffeetable> (20:15 - 20:15) (livingroom) (relax, other, other, other, other)
[sit] <sofa> (20:15 - 20:30) (livingroom) (relax, other, other, other, other)
[lookat] <ceilinglamp> (20:30 - 20:30) (livingroom) (relax, other, other, other, other)
[switchon] <ceilinglamp> (20:30 - 20:30) (livingroom) (relax, other, other, other, other)
[grab] <plum> (20:30 - 20:31) (livingroom) (relax, other, other, other, other)
[grab] <plum> (20:31 - 20:32) (livingroom) (relax, other, other, other, other)
[put] <plum> <coffeetable> (20:32 - 20:32) (livingroom) (relax, other, other, other, other)
[grab] <keyboard> (20:32 - 20:34) (livingroom) (relax, other, other, other, other)
[lookat] <computer> (20:34 - 20:54) (livingroom) (relax, other, other, other, other)
[grab] <folder> (20:54 - 20:54) (livingroom) (relax, other, other, other, other)
[lookat] <folder> (20:54 - 20:55) (livingroom) (relax, other, other, other, other)
[put] <folder> <coffeetable> (20:55 - 20:55) (livingroom) (relax, other, other, other, other)
[standup] (20:55 - 20:55) (livingroom) (relax, other, other, other, other)
[walk] <window> (20:55 - 20:57) (livingroom) (relax, other, other, other, other)
[lookat] <curtains> (20:57 - 20:58) (livingroom) (relax, other, other, other, other)
[sit] <sofa> (20:58 - 21:12) (livingroom) (relax, other, other, other, other)

[walk] <bathroom> (21:12 - 21:12) (bathroom) (bed_to_toilet, master_bathroom, bed_to_toilet, personal_hygiene, toilet|using_the_toilet)
[walk] <bathroom> (21:12 - 21:12) (bathroom) (bed_to_toilet, master_bathroom, bed_to_toilet, personal_hygiene, toilet|using_the_toilet)
[open] <door> (21:12 - 21:12) (bathroom) (bed_to_toilet, master_bathroom, bed_to_toilet, personal_hygiene, toilet|using_the_toilet)
[walk] <toilet> (21:12 - 21:13) (bathroom) (bed_to_toilet, master_bathroom, bed_to_toilet, personal_hygiene, toilet|using_the_toilet)
[sit] <toilet> (21:13 - 21:14) (bathroom) (bed_to_toilet, master_bathroom, bed_to_toilet, personal_hygiene, toilet|using_the_toilet)
[standup] (21:14 - 21:14) (bathroom) (bed_to_toilet, master_bathroom, bed_to_toilet, personal_hygiene, toilet|using_the_toilet)
[walk] <bathroom> (21:14 - 21:15) (bathroom) (bed_to_toilet, master_bathroom, bed_to_toilet, personal_hygiene, toilet|using_the_toilet)
[touch] <faucet> (21:15 - 21:15) (bathroom) (bed_to_toilet, master_bathroom, bed_to_toilet, personal_hygiene, toilet|using_the_toilet)
[drink] <waterglass> (21:15 - 21:16) (bathroom) (bed_to_toilet, master_bathroom, bed_to_toilet, personal_hygiene, toilet|using_the_toilet)
[put] <waterglass> <bathroomcounter> (21:16 - 21:16) (bathroom) (bed_to_toilet, master_bathroom, bed_to_toilet, personal_hygiene, toilet|using_the_toilet)
[open] <bathroomcabinet> (21:16 - 21:17) (bathroom) (bed_to_toilet, master_bathroom, bed_to_toilet, personal_hygiene, toilet|using_the_toilet)
[grab] <barsoap> (21:17 - 21:17) (bathroom) (bed_to_toilet, master_bathroom, bed_to_toilet, personal_hygiene, toilet|using_the_toilet)
[switchoff] <lightswitch> (21:17 - 21:17) (bathroom) (bed_to_toilet, master_bathroom, bed_to_toilet, personal_hygiene, toilet|using_the_toilet)

[walk] <bedroom> (21:17 - 21:17) (bedroom) (relax, other, other, other, living_room|computing)
[walk] <bedroom> (21:17 - 21:17) (bedroom) (relax, other, other, other, living_room|computing)
[sit] <chair> (21:17 - 21:18) (bedroom) (relax, other, other, other, living_room|computing)
[grab] <computer> (21:18 - 21:19) (bedroom) (relax, other, other, other, living_room|computing)
[switchon] <ceilinglamp> (21:19 - 21:20) (bedroom) (relax, other, other, other, living_room|computing)
[lookat] <computer> (21:20 - 21:25) (bedroom) (relax, other, other, other, living_room|computing)
[grab] <folder> (21:25 - 21:26) (bedroom) (relax, other, other, other, living_room|computing)
[put] <folder> <desk> (21:26 - 21:27) (bedroom) (relax, other, other, other, living_room|computing)
[walk] <desk> (21:27 - 21:28) (bedroom) (relax, other, other, other, living_room|computing)
[touch] <mouse> (21:28 - 21:30) (bedroom) (relax, other, other, other, living_room|computing)
[lookat] <keyboard> (21:30 - 21:44) (bedroom) (relax, other, other, other, living_room|computing)
[grab] <book> (21:44 - 21:45) (bedroom) (relax, other, other, other, living_room|computing)
[sit] <bed> (21:45 - 21:46) (bedroom) (relax, other, other, other, living_room|computing)
[lookat] <book> (21:46 - 21:50) (bedroom) (relax, other, other, other, living_room|computing)
[put] <book> <nightstand> (21:50 - 21:51) (bedroom) (relax, other, other, other, living_room|computing)
[switchoff] <ceilinglamp> (22:04 - 22:04) (bedroom) (relax, other, other, other, living_room|computing)

[walk] <bedroom> (22:04 - 22:04) (bedroom) (relax, meditate, sleep, other, bedroom|reading)
[walk] <bedroom> (22:04 - 22:04) (bedroom) (relax, meditate, sleep, other, bedroom|reading)
[switchon] <ceilinglamp> (22:04 - 22:04) (bedroom) (relax, meditate, sleep, other, bedroom|reading)
[sit] <bed> (22:04 - 22:05) (bedroom) (relax, meditate, sleep, other, bedroom|reading)
[grab] <book> (22:05 - 22:06) (bedroom) (relax, meditate, sleep, other, bedroom|reading)
[lookat] <book> (22:06 - 22:12) (bedroom) (relax, meditate, sleep, other, bedroom|reading)
[put] <book> <nightstand> (22:12 - 22:12) (bedroom) (relax, meditate, sleep, other, bedroom|reading)
[walk] <pillow> (22:12 - 22:13) (bedroom) (relax, meditate, sleep, other, bedroom|reading)
[touch] <pillow> (22:13 - 22:13) (bedroom) (relax, meditate, sleep, other, bedroom|reading)
[sit] <chair> (22:13 - 22:14) (bedroom) (relax, meditate, sleep, other, bedroom|reading)
[grab] <cupcake> (22:14 - 22:16) (bedroom) (relax, meditate, sleep, other, bedroom|reading)
[drink] <cupcake> (22:16 - 22:20) (bedroom) (relax, meditate, sleep, other, bedroom|reading)
[standup] (22:20 - 22:20) (bedroom) (relax, meditate, sleep, other, bedroom|reading)
[walkforward] (22:20 - 22:22) (bedroom) (relax, meditate, sleep, other, bedroom|reading)
[sit] <rug> (22:22 - 22:24) (bedroom) (relax, meditate, sleep, other, bedroom|reading)
[grab] <candle> (22:24 - 22:26) (bedroom) (relax, meditate, sleep, other, bedroom|reading)
[switchon] <candle> (22:26 - 22:28) (bedroom) (relax, meditate, sleep, other, bedroom|reading)
[close] <window> (22:28 - 22:30) (bedroom) (relax, meditate, sleep, other, bedroom|reading)
[switchoff] <ceilinglamp> (22:30 - 22:30) (bedroom) (relax, meditate, sleep, other, bedroom|reading)

[walk] <bedroom> (22:30 - 22:30) (bedroom) (relax, read, other, study, bedroom|reading)
[sit] <bed> (22:30 - 22:30) (bedroom) (relax, read, other, study, bedroom|reading)
[grab] <book> (22:30 - 22:31) (bedroom) (relax, read, other, study, bedroom|reading)
[lookat] <book> (22:31 - 22:32) (bedroom) (relax, read, other, study, bedroom|reading)
[switchon] <tablelamp> (22:32 - 22:32) (bedroom) (relax, read, other, study, bedroom|reading)
[lookat] <wallpictureframe> (22:32 - 22:37) (bedroom) (relax, read, other, study, bedroom|reading)
[drink] <mug> (22:37 - 22:37) (bedroom) (relax, read, other, study, bedroom|reading)
[grab] <book> (22:37 - 22:38) (bedroom) (relax, read, other, study, bedroom|reading)
[sit] <bed> (22:38 - 22:39) (bedroom) (relax, read, other, study, bedroom|reading)
[lookat] <book> (22:39 - 22:45) (bedroom) (relax, read, other, study, bedroom|reading)
[grab] <book> (22:45 - 22:45) (bedroom) (relax, read, other, study, bedroom|reading)
[lookat] <photoframe> (22:45 - 22:46) (bedroom) (relax, read, other, study, bedroom|reading)
[put] <book> <nightstand> (22:46 - 22:47) (bedroom) (relax, read, other, study, bedroom|reading)
[grab] <book> (22:47 - 22:52) (bedroom) (relax, read, other, study, bedroom|reading)
[drink] <mug> (22:52 - 22:52) (bedroom) (relax, read, other, study, bedroom|reading)
[lookat] <book> (22:52 - 22:53) (bedroom) (relax, read, other, study, bedroom|reading)
[sit] <chair> (22:53 - 22:54) (bedroom) (relax, read, other, study, bedroom|reading)
[grab] <book> (22:54 - 22:55) (bedroom) (relax, read, other, study, bedroom|reading)
[put] <book> <coffeetable> (22:55 - 22:56) (bedroom) (relax, read, other, study, bedroom|reading)
[lookat] <clothespants> (22:56 - 22:59) (bedroom) (relax, read, other, study, bedroom|reading)
[standup] (22:59 - 22:59) (bedroom) (relax, read, other, study, bedroom|reading)
[walkforward] (22:59 - 23:10) (bedroom) (relax, read, other, study, bedroom|reading)
[sit] <bed> (23:10 - 23:12) (bedroom) (relax, read, other, study, bedroom|reading)
[grab] <book> (23:12 - 23:13) (bedroom) (relax, read, other, study, bedroom|reading)
[lookat] <book> (23:13 - 23:15) (bedroom) (relax, read, other, study, bedroom|reading)

[walk] <bathroom> (23:15 - 23:15) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)
[walk] <bathroom> (23:15 - 23:15) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)
[switchon] <lightswitch> (23:15 - 23:15) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)
[walk] <bathroomcounter> (23:15 - 23:16) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)
[grab] <toothbrush> (23:16 - 23:16) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)
[lookat] <toothpaste> (23:16 - 23:17) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)
[grab] <toothpaste> (23:17 - 23:17) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)
[put] <toothpaste> <toothbrush> (23:17 - 23:18) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)
[drink] <waterglass> (23:18 - 23:19) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)
[put] <waterglass> <bathroomcounter> (23:19 - 23:19) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)
[switchoff] <lightswitch> (23:20 - 23:20) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)
[standup] (23:20 - 23:20) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)
[walk] <toilet> (23:20 - 23:21) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)
[touch] <toothbrush> (23:21 - 23:22) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)
[walkforward] (23:22 - 23:22) (bathroom) (other, master_bathroom, other, personal_hygiene, bathroom|using_the_sink)

